Lat,Lon,Hoogte,EC 0.5m,EC 1m,EC 1.5m,EC 3m,Class_3,Class_5,Outlier
52.6602958,5.8365502,-6.5,10.8,24.5,29.1,44.4,1,1,0.0
52.6603048,5.8365507,-6.5,10.8,24.6,29.1,44.5,1,1,0.0
52.6603138,5.8365513,-6.5,10.8,24.6,29.2,44.6,1,1,0.0
52.6603228,5.8365519,-6.5,10.8,24.6,29.4,44.7,1,1,0.0
52.6603317,5.8365525,-6.5,10.8,24.6,29.5,44.9,1,1,0.0
52.6603407,5.8365531,-6.5,10.9,24.7,29.6,45.2,1,1,0.0
52.6603497,5.8365537,-6.5,11.0,24.8,29.9,45.4,1,1,0.0
52.6603587,5.8365542,-6.5,11.0,25.0,30.0,45.6,1,1,0.0
52.6603677,5.8365548,-6.5,11.0,25.1,30.1,45.8,1,1,0.0
52.6603766,5.8365554,-6.5,11.0,25.1,30.2,45.9,1,1,0.0
52.6603856,5.8365560,-6.5,11.0,25.2,30.2,46.1,1,1,0.0
52.6603946,5.8365566,-6.5,11.0,25.3,30.3,46.3,1,1,0.0
52.6604036,5.8365571,-6.5,11.0,25.4,30.5,46.7,1,1,0.0
52.6604125,5.8365577,-6.5,11.1,25.6,30.7,47.0,1,1,0.0
52.6604215,5.8365583,-6.5,11.1,25.6,31.0,47.4,1,1,0.0
52.6604305,5.8365589,-6.5,11.1,25.7,31.1,47.7,1,1,0.0
52.6604395,5.8365595,-6.5,11.1,25.7,31.2,48.0,1,1,0.0
52.6604485,5.8365601,-6.5,11.1,25.9,31.3,48.3,1,1,0.0
52.6604574,5.8365606,-6.5,11.0,26.0,31.3,48.6,1,1,0.0
52.6604664,5.8365612,-6.5,11.0,26.0,31.3,48.6,1,1,0.0
52.6604754,5.8365618,-6.5,11.0,26.0,31.4,48.6,1,1,0.0
52.6604844,5.8365624,-6.5,11.1,26.1,31.4,48.7,1,1,0.0
52.6604934,5.8365630,-6.5,11.2,26.2,31.6,48.7,1,1,0.0
52.6605023,5.8365635,-6.5,11.2,26.3,31.6,48.6,1,1,0.0
52.6605113,5.8365641,-6.5,11.2,26.3,31.6,48.7,1,1,0.0
52.6605203,5.8365647,-6.5,11.2,26.3,31.5,48.9,1,1,0.0
52.6605293,5.8365653,-6.5,11.1,26.2,31.5,48.9,1,1,0.0
52.6605383,5.8365659,-6.5,11.1,26.1,31.5,49.1,1,1,0.0
52.6605472,5.8365665,-6.5,11.0,26.0,31.5,49.2,1,1,0.0
52.6605562,5.8365670,-6.5,11.0,26.0,31.6,49.4,1,1,0.0
52.6605652,5.8365676,-6.5,10.9,25.9,31.6,49.5,1,1,0.0
52.6605742,5.8365682,-6.5,10.9,25.8,31.7,49.8,1,2,0.0
52.6605831,5.8365688,-6.5,10.9,25.8,31.9,50.2,1,2,0.0
52.6605921,5.8365694,-6.5,10.9,26.2,32.2,50.6,1,2,0.0
52.6606011,5.8365699,-6.5,11.1,26.3,32.6,51.0,1,2,0.0
52.6606101,5.8365705,-6.5,11.3,26.7,32.9,51.3,1,2,0.0
52.6606191,5.8365711,-6.5,11.4,27.0,33.2,51.4,2,2,0.0
52.6606280,5.8365717,-6.5,11.4,27.2,33.3,51.6,2,2,0.0
52.6606370,5.8365723,-6.5,11.4,27.3,33.3,51.8,2,2,0.0
52.6606460,5.8365729,-6.5,11.4,27.4,33.4,52.0,2,2,0.0
52.6606550,5.8365734,-6.5,11.4,27.4,33.4,52.2,2,3,0.0
52.6606640,5.8365740,-6.5,11.5,27.6,33.4,52.3,2,3,0.0
52.6606729,5.8365746,-6.5,11.7,28.0,33.6,52.5,2,3,0.0
52.6606819,5.8365752,-6.5,12.0,28.4,33.8,52.5,2,3,0.0
52.6606909,5.8365758,-6.5,12.1,28.4,33.9,52.5,2,3,0.0
52.6606999,5.8365763,-6.5,12.1,28.4,33.9,52.5,2,3,0.0
52.6607089,5.8365769,-6.5,12.1,28.3,33.8,52.5,2,3,0.0
52.6607178,5.8365775,-6.5,12.0,28.0,33.7,52.4,2,3,0.0
52.6607268,5.8365781,-6.5,11.9,27.7,33.6,52.3,2,3,0.0
52.6607358,5.8365787,-6.5,11.9,27.6,33.5,52.2,2,3,0.0
52.6607448,5.8365793,-6.5,11.8,27.6,33.5,52.1,2,3,0.0
52.6607537,5.8365798,-6.5,11.9,27.6,33.5,52.0,2,3,0.0
52.6607627,5.8365804,-6.5,11.9,27.6,33.5,52.1,2,3,0.0
52.6607717,5.8365810,-6.5,11.9,27.6,33.5,52.2,2,3,0.0
52.6607807,5.8365816,-6.5,11.9,27.7,33.6,52.3,2,3,0.0
52.6607897,5.8365822,-6.5,11.8,27.7,33.7,52.6,2,3,0.0
52.6607986,5.8365827,-6.5,11.9,27.8,33.9,52.9,2,3,0.0
52.6608076,5.8365833,-6.5,11.9,27.9,34.1,53.0,2,3,0.0
52.6608166,5.8365839,-6.5,12.0,28.0,34.3,53.3,2,3,0.0
52.6608256,5.8365845,-6.5,12.1,28.2,34.4,53.8,2,3,0.0
52.6608346,5.8365851,-6.5,12.2,28.2,34.6,54.2,2,4,0.0
52.6608435,5.8365857,-6.5,12.2,28.4,34.8,54.4,2,4,0.0
52.6608525,5.8365862,-6.5,12.3,28.6,35.0,54.5,2,4,0.0
52.6608615,5.8365868,-6.5,12.3,28.9,35.2,54.7,3,4,0.0
52.6608705,5.8365874,-6.5,12.4,29.2,35.4,55.0,3,4,0.0
52.6608795,5.8365880,-6.5,12.4,29.4,35.6,55.3,3,4,0.0
52.6608884,5.8365886,-6.5,12.5,29.8,35.9,55.6,3,4,0.0
52.6608974,5.8365891,-6.5,12.7,30.1,36.3,56.0,3,4,0.0
52.6609064,5.8365897,-6.5,12.8,30.3,36.6,56.4,3,5,0.0
52.6609154,5.8365903,-6.5,12.9,30.3,36.8,56.8,3,5,0.0
52.6609243,5.8365909,-6.6,12.9,30.3,36.9,56.9,3,5,0.0
52.6609333,5.8365915,-6.6,12.9,30.3,36.9,56.9,3,5,0.0
52.6609423,5.8365921,-6.6,12.9,30.2,36.8,56.8,3,5,0.0
52.6609513,5.8365926,-6.6,12.7,30.1,36.7,56.7,3,5,0.0
52.6609603,5.8365932,-6.6,12.7,30.0,36.5,56.6,3,5,0.0
52.6609692,5.8365938,-6.6,12.5,29.9,36.4,56.6,3,5,0.0
52.6609782,5.8365944,-6.6,12.4,29.9,36.4,56.6,3,5,0.0
52.6609872,5.8365950,-6.6,12.5,30.0,36.4,56.7,3,5,0.0
52.6609962,5.8365955,-6.6,12.5,30.2,36.5,56.9,3,5,0.0
52.6610052,5.8365961,-6.6,12.5,30.2,36.5,57.1,3,5,0.0
52.6610141,5.8365967,-6.6,12.6,30.3,36.7,57.3,3,5,0.0
52.6610231,5.8365973,-6.6,12.6,30.4,36.7,57.4,3,5,0.0
52.6610321,5.8365979,-6.6,12.6,30.2,36.7,57.5,3,5,0.0
52.6610411,5.8365985,-6.6,12.5,29.9,36.6,57.4,3,5,0.0
52.6610501,5.8365990,-6.6,12.5,29.9,36.6,57.1,3,5,0.0
52.6610590,5.8365996,-6.6,12.6,29.9,36.6,57.1,3,5,0.0
52.6610680,5.8366002,-6.6,12.6,30.0,36.7,57.1,3,5,0.0
52.6610770,5.8366008,-6.6,12.6,30.0,36.7,57.1,3,5,0.0
52.6610860,5.8366014,-6.6,12.7,30.0,36.7,57.2,3,5,0.0
52.6610949,5.8366019,-6.6,12.7,30.1,36.7,57.2,3,5,0.0
52.6611039,5.8366025,-6.6,12.7,30.1,36.7,57.2,3,5,0.0
52.6611129,5.8366031,-6.6,12.7,30.2,36.7,57.2,3,5,0.0
52.6611219,5.8366037,-6.6,12.7,30.2,36.6,57.2,3,5,0.0
52.6611309,5.8366043,-6.6,12.6,30.2,36.6,57.1,3,5,0.0
52.6611398,5.8366048,-6.6,12.6,30.2,36.6,57.1,3,5,0.0
52.6611488,5.8366054,-6.6,12.5,30.2,36.6,57.3,3,5,0.0
52.6611578,5.8366060,-6.6,12.6,30.2,36.9,57.5,3,5,0.0
52.6611668,5.8366066,-6.6,12.6,30.3,37.0,57.6,3,5,0.0
52.6611758,5.8366072,-6.6,12.9,30.7,37.0,57.7,3,5,0.0
52.6611847,5.8366078,-6.6,13.0,30.8,37.1,57.6,3,5,0.0
52.6611937,5.8366083,-6.6,13.1,30.9,37.2,57.6,3,5,0.0
52.6612027,5.8366089,-6.6,13.2,31.0,37.1,57.3,3,5,0.0
52.6612117,5.8366095,-6.6,13.1,30.8,36.9,57.1,3,5,0.0
52.6612207,5.8366101,-6.6,13.0,30.5,36.9,57.1,3,5,0.0
52.6612296,5.8366107,-6.6,13.0,30.5,37.0,57.0,3,5,0.0
52.6612386,5.8366112,-6.6,13.0,30.5,37.0,57.0,3,5,0.0
52.6612476,5.8366118,-6.6,13.0,30.5,37.0,57.0,3,5,0.0
52.6612566,5.8366124,-6.6,13.1,30.6,37.0,57.0,3,5,0.0
52.6612655,5.8366130,-6.6,13.1,30.6,37.0,57.0,3,5,0.0
52.6612745,5.8366136,-6.6,13.0,30.6,37.0,56.9,3,5,0.0
52.6612835,5.8366142,-6.6,12.9,30.5,36.8,56.8,3,5,0.0
52.6612925,5.8366147,-6.6,12.8,30.5,36.7,56.5,3,5,0.0
52.6613015,5.8366153,-6.6,12.8,30.5,36.7,56.3,3,5,0.0
52.6613104,5.8366159,-6.6,12.7,30.4,36.5,56.3,3,5,0.0
52.6613194,5.8366165,-6.6,12.7,30.2,36.3,56.2,3,5,0.0
52.6613284,5.8366171,-6.6,12.7,30.1,36.3,55.9,3,4,0.0
52.6613374,5.8366176,-6.6,12.6,29.7,36.0,55.8,3,4,0.0
52.6613464,5.8366182,-6.6,12.4,29.5,35.8,55.6,3,4,0.0
52.6613553,5.8366188,-6.6,12.2,29.3,35.7,55.5,3,4,0.0
52.6613643,5.8366194,-6.6,12.2,29.2,35.6,55.5,3,4,0.0
52.6613733,5.8366200,-6.6,12.1,29.2,35.6,55.5,3,4,0.0
52.6613823,5.8366206,-6.6,12.2,29.4,35.7,55.5,3,4,0.0
52.6613913,5.8366211,-6.6,12.4,29.7,35.9,55.5,3,4,0.0
52.6614002,5.8366217,-6.6,12.5,29.8,35.9,55.5,3,4,0.0
52.6614092,5.8366223,-6.6,12.5,29.8,35.9,55.4,3,4,0.0
52.6614182,5.8366229,-6.6,12.5,29.8,35.8,55.4,3,4,0.0
52.6614272,5.8366235,-6.6,12.4,29.6,35.8,55.4,3,4,0.0
52.6614361,5.8366240,-6.6,12.3,29.4,35.7,55.3,3,4,0.0
52.6614451,5.8366246,-6.6,12.3,29.3,35.7,55.3,3,4,0.0
52.6614541,5.8366252,-6.6,12.3,29.3,35.6,55.2,3,4,0.0
52.6614631,5.8366258,-6.6,12.3,29.3,35.5,55.1,3,4,0.0
52.6614721,5.8366264,-6.6,12.4,29.4,35.4,54.9,3,4,0.0
52.6614810,5.8366270,-6.6,12.4,29.2,35.3,54.5,3,4,0.0
52.6614900,5.8366275,-6.6,12.3,29.1,35.0,54.2,2,4,0.0
52.6614990,5.8366281,-6.6,12.2,28.9,34.8,54.0,2,4,0.0
52.6615080,5.8366287,-6.6,12.2,28.7,34.7,53.8,2,3,0.0
52.6615170,5.8366293,-6.6,12.1,28.6,34.6,53.7,2,3,0.0
52.6615259,5.8366299,-6.6,12.1,28.6,34.5,53.4,2,3,0.0
52.6615349,5.8366304,-6.6,12.0,28.4,34.4,53.2,2,3,0.0
52.6615439,5.8366310,-6.6,11.9,28.0,34.2,52.9,2,3,0.0
52.6615529,5.8366316,-6.6,11.8,27.6,33.9,52.3,2,3,0.0
52.6615618,5.8366322,-6.6,11.8,27.5,33.5,52.1,2,3,0.0
52.6615708,5.8366328,-6.6,11.7,27.4,33.3,51.8,2,3,0.0
52.6615798,5.8366334,-6.6,11.6,27.4,33.2,51.6,2,3,0.0
52.6615888,5.8366339,-6.6,11.6,27.3,33.2,51.4,2,3,0.0
52.6615978,5.8366345,-6.6,11.5,27.3,33.1,51.2,2,3,0.0
52.6616067,5.8366351,-6.6,11.5,27.3,33.1,51.1,2,3,0.0
52.6616157,5.8366357,-6.6,11.4,27.1,32.9,51.0,2,3,0.0
52.6616247,5.8366363,-6.6,11.4,27.0,32.8,50.9,2,3,0.0
52.6616337,5.8366368,-6.6,11.5,27.1,32.9,50.9,2,3,0.0
52.6616427,5.8366374,-6.6,11.6,27.2,32.9,50.9,2,3,0.0
52.6616516,5.8366380,-6.6,11.8,27.5,33.2,51.0,2,3,0.0
52.6616606,5.8366386,-6.6,12.2,28.0,33.7,51.3,2,3,0.0
52.6616696,5.8366392,-6.6,12.5,28.6,34.2,51.7,2,3,0.0
52.6616786,5.8366398,-6.6,12.8,29.1,34.6,52.2,2,3,0.0
52.6616876,5.8366403,-6.6,13.0,29.7,35.0,52.8,2,3,0.0
52.6616965,5.8366409,-6.6,13.2,30.3,35.5,53.2,2,4,0.0
52.6617055,5.8366415,-6.6,13.4,30.4,35.7,53.5,2,4,0.0
52.6617145,5.8366421,-6.6,13.4,30.6,35.8,53.7,2,4,0.0
52.6617235,5.8366427,-6.6,13.4,30.6,35.9,53.8,2,4,0.0
52.6617324,5.8366432,-6.6,13.4,30.4,35.7,53.7,2,4,0.0
52.6617414,5.8366438,-6.6,13.2,30.3,35.5,53.5,2,4,0.0
52.6617504,5.8366444,-6.6,13.0,29.8,35.2,53.1,2,4,0.0
52.6617594,5.8366450,-6.6,12.7,29.3,34.8,52.9,2,4,0.0
52.6617684,5.8366456,-6.6,12.5,28.9,34.4,52.6,2,4,0.0
52.6617773,5.8366462,-6.6,12.2,28.3,34.0,52.2,2,4,0.0
52.6617863,5.8366467,-6.6,12.1,28.1,33.7,52.0,2,4,0.0
52.6617953,5.8366473,-6.6,11.9,27.8,33.5,51.8,2,3,0.0
52.6618043,5.8366479,-6.6,12.0,28.1,33.6,51.8,2,3,0.0
52.6618133,5.8366485,-6.6,12.2,28.3,33.7,51.7,2,3,0.0
52.6618222,5.8366491,-6.6,12.2,28.4,33.6,51.5,2,3,0.0
52.6618312,5.8366496,-6.6,12.1,28.3,33.6,51.4,2,3,0.0
52.6618402,5.8366502,-6.6,12.0,28.1,33.4,51.2,2,3,0.0
52.6618492,5.8366508,-6.6,11.9,28.0,33.4,51.2,2,3,0.0
52.6618582,5.8366514,-6.6,11.7,28.0,33.3,51.2,2,3,0.0
52.6618671,5.8366520,-6.6,11.7,27.9,33.3,51.1,2,3,0.0
52.6618761,5.8366526,-6.6,11.8,27.9,33.3,51.1,2,3,0.0
52.6618851,5.8366531,-6.6,11.9,28.0,33.3,51.0,2,3,0.0
52.6618941,5.8366537,-6.6,12.0,27.9,33.2,50.8,2,3,0.0
52.6619030,5.8366543,-6.6,12.0,27.9,33.1,50.5,2,3,0.0
52.6619120,5.8366549,-6.6,11.9,27.7,32.9,50.3,2,3,0.0
52.6619210,5.8366555,-6.6,11.9,27.5,32.7,50.2,2,2,0.0
52.6619300,5.8366560,-6.6,11.8,27.4,32.7,50.1,2,2,0.0
52.6619390,5.8366566,-6.6,11.9,27.3,32.6,50.1,2,2,0.0
52.6619479,5.8366572,-6.6,11.9,27.3,32.5,49.9,2,2,0.0
52.6619569,5.8366578,-6.6,11.9,27.2,32.5,49.7,2,2,0.0
52.6619659,5.8366584,-6.6,11.8,27.2,32.4,49.6,2,2,0.0
52.6619749,5.8366590,-6.6,11.9,27.2,32.5,49.5,2,2,0.0
52.6619839,5.8366595,-6.6,11.8,27.2,32.4,49.4,2,2,0.0
52.6619928,5.8366601,-6.6,11.8,27.2,32.4,49.4,2,2,0.0
52.6620018,5.8366607,-6.6,11.9,27.3,32.6,49.5,2,2,0.0
52.6620108,5.8366613,-6.6,11.9,27.5,32.7,49.5,2,2,0.0
52.6620198,5.8366619,-6.6,12.1,27.8,32.5,49.1,2,2,0.0
52.6620288,5.8366624,-6.6,12.1,27.8,32.3,48.5,2,2,0.0
52.6620377,5.8366630,-6.6,12.1,27.5,32.3,48.5,2,2,0.0
52.6620467,5.8366636,-6.6,12.0,27.3,32.3,48.5,2,2,0.0
52.6620557,5.8366642,-6.6,12.0,27.3,32.1,48.5,2,2,0.0
52.6620647,5.8366648,-6.6,11.9,27.1,32.1,48.4,2,2,0.0
52.6620736,5.8366654,-6.6,11.9,27.1,32.1,48.4,2,2,0.0
52.6620826,5.8366659,-6.6,11.9,27.0,32.1,48.3,2,3,0.0
52.6620916,5.8366665,-6.6,11.9,27.1,32.1,48.5,2,3,0.0
52.6621006,5.8366671,-6.6,11.9,27.2,32.5,48.9,2,3,0.0
52.6621096,5.8366677,-6.6,12.4,28.0,33.4,49.6,2,3,0.0
52.6621185,5.8366683,-6.6,12.9,28.8,33.6,50.0,2,3,0.0
52.6621275,5.8366688,-6.6,13.0,29.1,33.9,50.2,2,4,0.0
52.6621365,5.8366694,-6.6,13.1,29.4,34.1,50.4,2,4,0.0
52.6621455,5.8366700,-6.6,13.4,29.6,34.4,50.4,2,4,0.0
52.6621545,5.8366706,-6.6,13.5,29.8,34.7,50.5,2,4,0.0
52.6599363,5.8365417,-6.5,12.8,26.9,31.2,45.8,1,2,0.0
52.6599453,5.8365422,-6.5,12.8,26.8,31.1,45.8,1,2,0.0
52.6599543,5.8365428,-6.5,12.8,26.8,31.1,45.8,1,2,0.0
52.6599632,5.8365434,-6.5,12.9,26.8,31.0,45.8,1,2,0.0
52.6599722,5.8365440,-6.5,12.7,26.8,30.8,45.6,1,2,0.0
52.6599812,5.8365446,-6.5,12.5,26.8,30.7,45.3,1,2,0.0
52.6599902,5.8365452,-6.5,12.5,26.9,30.7,45.4,1,2,0.0
52.6599992,5.8365457,-6.5,12.4,27.3,30.7,45.6,1,2,0.0
52.6600081,5.8365463,-6.5,12.4,27.4,30.9,45.8,1,2,0.0
52.6600171,5.8365469,-6.5,12.2,27.3,30.7,46.1,1,2,0.0
52.6600261,5.8365475,-6.4,12.0,26.8,30.5,46.0,1,1,0.0
52.6600351,5.8365481,-6.4,11.7,26.4,30.2,45.8,1,1,0.0
52.6600441,5.8365486,-6.4,11.4,25.7,29.9,45.6,1,1,0.0
52.6600530,5.8365492,-6.4,11.2,25.2,29.7,45.3,1,1,0.0
52.6600620,5.8365498,-6.4,11.1,25.1,29.5,45.1,1,1,0.0
52.6600710,5.8365504,-6.4,11.0,25.0,29.4,44.7,1,1,0.0
52.6600800,5.8365510,-6.4,11.0,25.0,29.4,44.7,1,1,0.0
52.6600890,5.8365516,-6.4,11.0,25.0,29.4,44.5,1,1,0.0
52.6600979,5.8365521,-6.4,11.0,25.0,29.4,44.5,1,1,0.0
52.6601069,5.8365527,-6.4,11.0,25.0,29.4,44.3,1,1,0.0
52.6601159,5.8365533,-6.5,11.1,25.1,29.5,44.3,1,1,0.0
52.6601249,5.8365539,-6.5,11.2,25.1,29.5,44.2,1,1,0.0
52.6601338,5.8365545,-6.5,11.3,25.3,29.4,44.1,1,1,0.0
52.6601428,5.8365550,-6.5,11.4,25.3,29.2,43.9,1,1,0.0
52.6601518,5.8365556,-6.5,11.3,25.3,29.2,43.8,1,1,0.0
52.6601608,5.8365562,-6.5,11.3,25.0,29.0,43.8,1,1,0.0
52.6601698,5.8365568,-6.5,11.1,24.8,28.9,43.7,1,1,0.0
52.6601787,5.8365574,-6.5,10.6,24.3,28.7,43.5,1,1,0.0
52.6601877,5.8365580,-6.5,10.5,24.0,28.5,43.4,1,1,0.0
52.6601967,5.8365585,-6.5,10.4,23.9,28.4,43.3,1,1,0.0
52.6602057,5.8365591,-6.5,10.4,23.7,28.2,43.2,1,1,0.0
52.6602147,5.8365597,-6.5,10.4,23.7,28.2,43.2,1,1,0.0
52.6602236,5.8365603,-6.5,10.5,23.9,28.2,43.2,1,1,0.0
52.6602326,5.8365609,-6.5,10.6,24.1,28.4,43.3,1,1,0.0
52.6602416,5.8365614,-6.5,10.7,24.3,28.6,43.7,1,1,0.0
52.6602506,5.8365620,-6.5,10.8,24.4,28.8,43.8,1,1,0.0
52.6602596,5.8365626,-6.5,10.8,24.4,28.9,44.0,1,1,0.0
52.6602685,5.8365632,-6.5,10.8,24.3,28.9,44.1,1,1,0.0
52.6602775,5.8365638,-6.5,10.8,24.5,29.1,44.2,1,1,0.0
52.6602865,5.8365644,-6.5,10.9,24.5,29.1,44.3,1,1,0.0
52.6602955,5.8365649,-6.5,10.8,24.6,29.2,44.4,1,1,0.0
52.6603044,5.8365655,-6.5,10.8,24.6,29.4,44.6,1,1,0.0
52.6603134,5.8365661,-6.5,10.8,24.6,29.4,44.7,1,1,0.0
52.6603224,5.8365667,-6.5,10.8,24.7,29.5,44.8,1,1,0.0
52.6603314,5.8365673,-6.5,10.8,24.7,29.6,45.0,1,1,0.0
52.6603404,5.8365678,-6.5,10.9,24.8,29.8,45.4,1,1,0.0
52.6603493,5.8365684,-6.5,11.0,25.0,30.0,45.6,1,1,0.0
52.6603583,5.8365690,-6.5,11.0,25.0,30.1,45.7,1,1,0.0
52.6603673,5.8365696,-6.5,11.0,25.1,30.1,45.8,1,1,0.0
52.6603763,5.8365702,-6.5,11.0,25.1,30.2,46.0,1,1,0.0
52.6603853,5.8365708,-6.5,11.0,25.2,30.3,46.1,1,1,0.0
52.6603942,5.8365713,-6.5,11.0,25.3,30.4,46.5,1,1,0.0
52.6604032,5.8365719,-6.5,11.0,25.5,30.5,46.9,1,1,0.0
52.6604122,5.8365725,-6.5,11.1,25.6,30.7,47.1,1,1,0.0
52.6604212,5.8365731,-6.5,11.1,25.7,31.0,47.4,1,1,0.0
52.6604302,5.8365737,-6.5,11.2,25.9,31.1,47.8,1,1,0.0
52.6604391,5.8365742,-6.5,11.3,26.0,31.3,48.1,1,1,0.0
52.6604481,5.8365748,-6.5,11.4,26.1,31.3,48.4,1,1,0.0
52.6604571,5.8365754,-6.5,11.4,26.3,31.4,48.6,1,1,0.0
52.6604661,5.8365760,-6.5,11.1,26.1,31.4,48.6,1,1,0.0
52.6604750,5.8365766,-6.5,11.1,26.1,31.4,48.7,1,1,0.0
52.6604840,5.8365772,-6.5,11.1,26.1,31.4,48.7,1,1,0.0
52.6604930,5.8365777,-6.5,11.1,26.1,31.4,48.6,1,1,0.0
52.6605020,5.8365783,-6.5,11.1,26.1,31.4,48.6,1,1,0.0
52.6605110,5.8365789,-6.5,11.1,26.1,31.4,48.5,1,1,0.0
52.6605199,5.8365795,-6.5,11.1,26.1,31.4,48.6,1,1,0.0
52.6605289,5.8365801,-6.5,11.0,26.0,31.4,48.7,1,1,0.0
52.6605379,5.8365806,-6.5,11.0,26.0,31.4,48.9,1,1,0.0
52.6605469,5.8365812,-6.5,10.9,25.8,31.5,49.1,1,1,0.0
52.6605559,5.8365818,-6.5,10.9,25.8,31.5,49.3,1,1,0.0
52.6605648,5.8365824,-6.5,10.8,25.8,31.5,49.4,1,1,0.0
52.6605738,5.8365830,-6.5,10.8,25.8,31.6,49.6,1,1,0.0
52.6605828,5.8365835,-6.5,10.7,25.8,31.7,49.9,1,2,0.0
52.6605918,5.8365841,-6.5,10.7,25.8,32.0,50.2,1,2,0.0
52.6606008,5.8365847,-6.5,10.9,26.1,32.3,50.6,1,2,0.0
52.6606097,5.8365853,-6.5,11.1,26.3,32.6,51.0,1,2,0.0
52.6606187,5.8365859,-6.5,11.4,26.7,33.0,51.3,1,2,0.0
52.6606277,5.8365865,-6.5,11.4,27.0,33.2,51.4,2,2,0.0
52.6606367,5.8365870,-6.5,11.4,27.2,33.3,51.7,2,2,0.0
52.6606456,5.8365876,-6.5,11.4,27.3,33.3,51.8,2,2,0.0
52.6606546,5.8365882,-6.5,11.4,27.3,33.3,51.9,2,2,0.0
52.6606636,5.8365888,-6.5,11.4,27.4,33.3,52.0,2,3,0.0
52.6606726,5.8365894,-6.5,11.5,27.6,33.3,52.2,2,3,0.0
52.6606816,5.8365899,-6.5,11.7,27.9,33.5,52.3,2,3,0.0
52.6606905,5.8365905,-6.5,12.1,28.3,33.8,52.3,2,3,0.0
52.6606995,5.8365911,-6.5,12.1,28.4,33.8,52.3,2,3,0.0
52.6607085,5.8365917,-6.5,12.1,28.2,33.8,52.4,2,3,0.0
52.6607175,5.8365923,-6.5,12.0,28.1,33.7,52.3,2,3,0.0
52.6607265,5.8365929,-6.5,11.9,27.8,33.5,52.3,2,3,0.0
52.6607354,5.8365934,-6.5,11.9,27.7,33.5,52.2,2,3,0.0
52.6607444,5.8365940,-6.5,11.9,27.7,33.5,52.1,2,3,0.0
52.6607534,5.8365946,-6.5,11.9,27.7,33.5,52.1,2,3,0.0
52.6607624,5.8365952,-6.5,11.9,27.7,33.5,52.1,2,3,0.0
52.6607714,5.8365958,-6.5,12.0,27.7,33.6,52.2,2,3,0.0
52.6607803,5.8365963,-6.5,12.0,27.7,33.7,52.4,2,3,0.0
52.6607893,5.8365969,-6.5,11.9,27.8,33.9,52.7,2,3,0.0
52.6607983,5.8365975,-6.5,11.9,27.8,34.0,53.0,2,3,0.0
52.6608073,5.8365981,-6.5,12.0,28.0,34.2,53.3,2,3,0.0
52.6608162,5.8365987,-6.5,12.1,28.2,34.4,53.7,2,3,0.0
52.6608252,5.8365993,-6.5,12.1,28.2,34.6,53.9,2,3,0.0
52.6608342,5.8365998,-6.5,12.2,28.4,34.8,54.3,2,4,0.0
52.6608432,5.8366004,-6.5,12.3,28.6,34.9,54.4,2,4,0.0
52.6608522,5.8366010,-6.5,12.3,28.8,35.1,54.6,2,4,0.0
52.6608611,5.8366016,-6.5,12.4,29.0,35.3,54.8,3,4,0.0
52.6608701,5.8366022,-6.5,12.4,29.2,35.5,55.0,3,4,0.0
52.6608791,5.8366027,-6.5,12.4,29.4,35.7,55.2,3,4,0.0
52.6608881,5.8366033,-6.5,12.4,29.6,35.9,55.5,3,4,0.0
52.6608971,5.8366039,-6.5,12.5,29.8,36.2,55.9,3,4,0.0
52.6609060,5.8366045,-6.6,12.7,30.2,36.5,56.2,3,5,0.0
52.6609150,5.8366051,-6.6,12.8,30.3,36.8,56.6,3,5,0.0
52.6609240,5.8366057,-6.6,12.8,30.4,36.8,56.8,3,5,0.0
52.6609330,5.8366062,-6.6,12.8,30.3,36.8,56.8,3,5,0.0
52.6609420,5.8366068,-6.6,12.8,30.2,36.7,56.8,3,5,0.0
52.6609509,5.8366074,-6.6,12.7,30.0,36.6,56.7,3,5,0.0
52.6609599,5.8366080,-6.6,12.5,29.8,36.3,56.6,3,5,0.0
52.6609689,5.8366086,-6.6,12.4,29.8,36.3,56.5,3,5,0.0
52.6609779,5.8366091,-6.6,12.4,29.8,36.3,56.5,3,5,0.0
52.6609868,5.8366097,-6.6,12.4,29.9,36.3,56.7,3,5,0.0
52.6609958,5.8366103,-6.6,12.5,30.2,36.5,56.9,3,5,0.0
52.6610048,5.8366109,-6.6,12.6,30.4,36.7,57.2,3,5,0.0
52.6610138,5.8366115,-6.6,12.7,30.4,36.9,57.4,3,5,0.0
52.6610228,5.8366121,-6.6,12.8,30.6,37.0,57.6,3,5,0.0
52.6610317,5.8366126,-6.6,12.7,30.4,37.0,57.7,3,5,0.0
52.6610407,5.8366132,-6.6,12.6,30.2,36.9,57.6,3,5,0.0
52.6610497,5.8366138,-6.6,12.6,30.0,36.7,57.4,3,5,0.0
52.6610587,5.8366144,-6.6,12.6,30.0,36.7,57.1,3,5,0.0
52.6610677,5.8366150,-6.6,12.6,30.0,36.7,57.1,3,5,0.0
52.6610766,5.8366155,-6.6,12.6,30.0,36.7,57.2,3,5,0.0
52.6610856,5.8366161,-6.6,12.6,30.0,36.7,57.2,3,5,0.0
52.6610946,5.8366167,-6.6,12.6,30.0,36.7,57.2,3,5,0.0
52.6611036,5.8366173,-6.6,12.6,29.9,36.7,57.2,3,5,0.0
52.6611126,5.8366179,-6.6,12.5,29.9,36.6,57.2,3,5,0.0
